Agent Name,Agent Company,price,Address Line 1,Address Line 2,bed,bath,parking,floor_space,region,latitude,longitude
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$750.00 per week,"1204/22 Dorcas Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8304538,144.9692605
Tom Koller,Biggin & Scott Stonnington,$575 Per Week,"2/40 Millswyn Street,",SOUTH YARRA VIC 3141,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8353581,144.9804201
Oscar Sturm,Jellis Craig & Company Pty Ltd,"$1,050.00 ","59 Kerr Street,",FITZROY VIC 3065,3 Beds,2 Baths, Parking,,melbourne-vic,-37.7973081,144.9841279
Liam Mulligan,BigginScott Richmond,$725 weekly,"206/1 Acacia Pl,",ABBOTSFORD VIC 3067,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8116124,145.0138185
Maria Gutterson,Dingle Partners,$610 pw,"1003/109 Clarendon Street,",SOUTHBANK VIC 3006,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8228,144.9643
Liz Haughey,Buyer's Advocate,$740 ,"9/57 Ormond Esp,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8909896,144.9904095
Priyanka Basak,McGrath St Kilda,$970 pw,"27A Denman Avenue,",ST KILDA EAST VIC 3183,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8713141,145.0021128
Chris Bai,Motion Property,$600 per week,"116/89 Atherton Road,",OAKLEIGH VIC 3166,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8990696,145.092522
Samridhi Munjal,Dingle Partners,$525 pw,"2702/250 City Road,",SOUTHBANK VIC 3006,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8228,144.9643
Tom Koller,Biggin & Scott Stonnington,$650 Per Week,"9/15 Wrexham Road,",WINDSOR VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.856685,145.0011169
David Hua,Ray White Oakleigh,$600 ,"1/76 Moriah Street,",CLAYTON VIC 3168,4 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9293324,145.1289841
Lorena Lore,GBE Property Investments,$500 ,"808/243 Franklin Street,",MELBOURNE VIC 3000,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8091868,144.9563645
Matthew Swinnerton,Ray White Oakleigh,$520 ,"3/13 Kalymna Grove,",CHADSTONE VIC 3148,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8876701,145.1038345
Richard Beck,Beck & Small Property,"$2,300.00 ","2 Landcox Street,",BRIGHTON EAST VIC 3187,4 Beds,2 Baths,3 Parking,,melbourne-vic,-37.9024793,145.0152549
Lorena Lore,GBE Property Investments,LEASED,"50 Sunnybank Drive,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.8970701,144.7241704
Evelyne Surja,Kay & Burton Stonnington,$1300 Per Week,"4211/7 Riverside Quay,",SOUTHBANK VIC 3006,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8215716,144.9634021
Kate Humphreys,Marshall White Stonnington,"$1,200.00 ","8 Silver Street,",MALVERN VIC 3144,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8499863,145.0380239
Matthew Swinnerton,Ray White Oakleigh,$560 ,"6/1407 Dandenong Road,",MALVERN EAST VIC 3145,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.874,145.0425
Harry Whitford,BigginScott Richmond,$550 weekly,"410/381 Punt Rd,",CREMORNE VIC 3121,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8271,145.0064
Caleb Griffin,Kay & Burton Stonnington,$1250 Per Week,"78A Argyle Street,",ST KILDA VIC 3182,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8628958,144.9880621
Samantha Lee,Gary Peer,$740 weekly,"76 Stanley Rd,",KEYSBOROUGH VIC 3173,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9976439,145.168499
DIANA JURISIC,Ray White CRE,$600 per week,"402V/162 Albert Street,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8167,144.9879
Leasing Concierge,Gary Peer,$450 weekly,"7/1 Wanda Rd,",CAULFIELD NORTH VIC 3161,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8671838,145.0212133
DIANA JURISIC,Ray White CRE,$625 per week,"307M/201 Powlett Street,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8167,144.9879
Michelle De Luca,HEDLEY REAL ESTATE,$550 weekly,"5/15 Alexandra Avenue,",ELSTERNWICK VIC 3185,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8888715,145.0028289
Andrew D'Aprano,NICOLE GERVASI PROPERTY GROUP,$475 per week,"1/1 Gracedale Court,",STRATHMORE VIC 3041,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7400275,144.9093788
Simone Buckley,Buxton Real Estate Sandringham,"$1,000.00 ","1/2 Bayview Road,",BEAUMARIS VIC 3193,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9781381,145.0398005
Danielle Crumblehulme,Marshall White Stonnington,$400.00 ,"9/9 Saint James Road,",ARMADALE VIC 3143,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.85,145.0333
Harry Whitford,BigginScott Richmond,$650 weekly,"35 Huckerby Street,",RICHMOND VIC 3121,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8271,145.0064
Richard Beck,Beck & Small Property,$475.00 ,"16/100 Rowena Parade,",RICHMOND VIC 3121,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8209181,144.9950274
Barbara Thomas,Thomas Moreland Real Estate,$750 ,"C003/14 Little Miller Street,",BRUNSWICK EAST VIC 3057,2 Beds,1 Bath, Parking,,melbourne-vic,-37.7603,144.9502
Katie Davidson,Buxton Real Estate Dingley Village,$650.00 ,"14 Botany Court,",DINGLEY VILLAGE VIC 3172,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9849589,145.12282
Karen Pearce,Thomson,$400 per week,"2/7 Raglan Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8636547,144.99438
Danielle Crumblehulme,Marshall White Stonnington,$550.00 ,"310/14 Elizabeth Street,",MALVERN VIC 3144,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8478864,145.0366397
Mikaele Horsnell,Harcourts Melbourne City,$425 per week,"503/279 Wellington Parade,",EAST MELBOURNE VIC 3002,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8167,144.9879
Jayde Cashion,Jellis Craig Fitzroy,$675.00 ,"307/496-500 Brunswick Street,",FITZROY NORTH VIC 3068,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7865,144.9897
Tina Jin,Marshall White Stonnington,"$1,350.00 ","33A Turnbull Avenue,",TOORAK VIC 3142,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8397466,145.0265253
Artem Chereshkov,McGrath St Kilda,$550 ,"5/150 Alma Road,",ST KILDA EAST VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.862955,145.0034108
Grace Gordon,Maison Aust.,"$1,050 per week","31 Leila Street,",PRAHRAN VIC 3181,3 Beds,2 Baths, Parking,,melbourne-vic,-37.8495128,144.9996257
David Hua,Ray White Oakleigh,$500 ,"9 Nioka Street,",CHADSTONE VIC 3148,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8782082,145.098727
Ysabella Dimitrakopoulos,BigginScott Richmond,$750 weekly,"1/30 Type St,",RICHMOND VIC 3121,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8207601,145.0097017
Debbie Davut,Kay & Burton Stonnington,$650 Per Week,"706/6 St Kilda Road,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8578512,144.9831191
Clementina Tralongo,Dingle Partners,$420 pw,"1/16 Lyon Street,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7530025,144.904306
Angus Brayshaw,Richardson & Wrench Projects Victoria,$570 per week,"307/88 Mount Alexander Road,",TRAVANCORE VIC 3032,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7860019,144.9391937
Debbie Davut,Kay & Burton Stonnington,$575 Per Week,"11/95 Osborne Street,",SOUTH YARRA VIC 3141,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8395592,144.9915769
Grace Morley,Marshall White Stonnington,$650.00 ,"5/414 Glenferrie Road,",KOOYONG VIC 3144,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8406918,145.032098
Liam Mulligan,BigginScott Richmond,$675 weekly,"203/424 Gore Street,",FITZROY VIC 3065,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7984,144.9783
Nicole Pedreros Gonzalez,Dingle Partners,$450 pw,"817/585 La Trobe Street,",DOCKLANDS VIC 3008,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8149,144.9505
Kayla Crea,HEDLEY REAL ESTATE,$520 weekly,"19 Rottness Dr,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,,melbourne-vic,-38.2410607,144.3621073
Anna Skapetis,BigginScott Richmond,$700 weekly,"159 Errol Street,",NORTH MELBOURNE VIC 3051,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8011865,144.9497005
Christian Neofotistos,Ray White Brunswick,$530 ,"412/3 Olive York Way,",BRUNSWICK WEST VIC 3055,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7588649,144.9393544
Amy Ma,Fletchers Canterbury,$525 weekly,"5/245 Waverley Road,",MALVERN EAST VIC 3145,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8779355,145.0644026
Harry Whitford,BigginScott Richmond,$700 weekly,"6/507 Dandenong Road,",ARMADALE VIC 3143,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.865217,145.0255895
Melanie Jones,Jellis Craig Inner West,$600.00 ,"12/11-15 Basil Street,",NEWPORT VIC 3015,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8302,144.8709
Jayde Cashion,Jellis Craig Fitzroy,$470.00 ,"112/1 Turner Street,",ABBOTSFORD VIC 3067,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7993152,144.9975063
Daniel Hamilton,McGrath,$675 pw,"7 Rothsay Avenue,",BURWOOD VIC 3125,3 Beds,1 Bath,3 Parking,,melbourne-vic,-37.8440154,145.1210327
Dimitra Kerhoulas,Biggin Scott Elsternwick,$440 per week,"103/338b Orrong Road,",CAULFIELD NORTH VIC 3161,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.872,145.0216
Kerttu  Luik,Buxton St Kilda,$595.00 ,"2/236 Canterbury Road,",ST KILDA WEST VIC 3182,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8551967,144.9723089
William Saritschniy,HEDLEY REAL ESTATE,$550 weekly,"6 Grandvalley Dr,",KEILOR EAST VIC 3033,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.7393484,144.8763926
Monique Wood,Buxton Camberwell,$690.00 ,"25 Leonard Street,",BURWOOD VIC 3125,3 Beds,2 Baths,3 Parking,,melbourne-vic,-37.8546015,145.1206826
Kim Te,Motion Property,$600 per week,"1003/8 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Stefano Lai,NOVUS on Sturt,$870 ,"304/153 Sturt Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths, Parking,,melbourne-vic,-37.8228,144.9643
Kai Seeto-Grossi,Gotham Property,$500 ,"T112/119 Turner Street,",ABBOTSFORD VIC 3067,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8046,144.9998
Preet Sandhu,BigginScott Richmond,$550 weekly,"7/21-23 Hotham St,",EAST MELBOURNE VIC 3002,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8167,144.9879
Liam Mulligan,BigginScott Richmond,"$1,300 weekly","401/35 Victoria Parade,",COLLINGWOOD VIC 3066,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8094406,144.9894859
David Hua,Ray White Oakleigh,$525 ,"2/105 Kangaroo Road,",HUGHESDALE VIC 3166,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9009292,145.0860243
JORDAN PALMA,Ray White CRE,$975 per week,"502/150 Clarendon Street,",EAST MELBOURNE VIC 3002,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8167,144.9879
Tom Koller,Biggin & Scott Stonnington,$900 Per Week,"1/23 Alfred Street,",PRAHRAN VIC 3181,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8472435,144.9858114
Daniel Hamilton,McGrath,$410 pw,"5/87a Clyde Street,",THORNBURY VIC 3071,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.761661,145.0126535
Steven Biggins,RT Edgar Glen Eira,"$1,200.00 ","346a Balaclava Road,",CAULFIELD NORTH VIC 3161,4 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8716889,145.0168965
Greer Eastick,Wilson Glen Eira PTY LTD,$430 per week,"6/45 Alexandra Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8597481,145.00402
Ismaeel Hussain,Samma Real Estate,$760 per week,"3603/228 La Trobe Street,",MELBOURNE VIC 3000,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8132324,144.9514612
Carson Mair,Dingle Partners,$470 pw,"G1/432 Geelong Road,",WEST FOOTSCRAY VIC 3012,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8302,144.8709
Karen Pearce,Thomson,$430 per week,"9/47 Kooyong Road,",ARMADALE VIC 3143,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8593813,145.0200399
Tom Koller,Biggin & Scott Stonnington,$875 Per Week,"97 Union Street,",WINDSOR VIC 3181,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8537877,144.9859662
Carson Mair,Dingle Partners,$750 pw,"1609/3-5 St Kilda Road,",ST KILDA VIC 3182,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8633,144.9802
Carson Mair,Dingle Partners,$500 pw,"142A St Kilda Road,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8578512,144.9831191
Elizabeth Lopez,Beck & Small Property,"$1,250.00 ","1C Hazel Avenue,",HIGHETT VIC 3190,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9449652,145.0324725
Evelyne Surja,Kay & Burton Stonnington,$1375 Per Week,"6 Turnbull Avenue,",TOORAK VIC 3142,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8397466,145.0265253
Leasing Team,Besser & Co. Estate Agents,$495 Per Week,"109/33 Racecourse Road,",NORTH MELBOURNE VIC 3051,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7889367,144.9385533
Certainty  Property Vic,Certainty Property,$240 ,"6 Songlark Street,",MELTON SOUTH VIC 3338,1 Bed,1 Bath, Parking,,melbourne-vic,-37.718538,144.5789886
David Hua,Ray White Oakleigh,$800 ,"1/56 Station Street,",BURWOOD VIC 3125,4 Beds,3 Baths,4 Parking,,melbourne-vic,-37.8501705,145.12003
Stephanie Allen,Dingle Partners,$530 pw,"101/151 Princes Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7924457,144.9683373
Frazer Downes,Hodges South Melbourne,$500 Per Week,"3008/288 Spencer Street,",MELBOURNE VIC 3000, 0 Beds,1 Bath, Parking,,melbourne-vic,-37.814,144.9633
Ashleigh Coutts,Marshall White Bayside,$750.00 ,"22/16-20 Warleigh Grove,",BRIGHTON VIC 3186,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9057,145.0067
Daniel Hamilton,McGrath,$530 pw,"201/11 Hoddle Street,",COLLINGWOOD VIC 3066,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7957431,144.9935476
Frazer Downes,Hodges South Melbourne,$480 Per Week,"403/17 Singers Lane,",MELBOURNE VIC 3000,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8109704,144.9572559
Seyanna Roberts,Wilson Glen Eira PTY LTD,$375 per week,"7/61 Holywood Grove,",CARNEGIE VIC 3163,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8857172,145.0506195
Jayde Cashion,Jellis Craig Fitzroy,$940.00 ,"154 Capel Street,",NORTH MELBOURNE VIC 3051,3 Beds,2 Baths, Parking,,melbourne-vic,-37.80444,144.9556381
Frazer Downes,Hodges South Melbourne,$570 Per Week,"M5/55 Queens Road,",MELBOURNE VIC 3004,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.814,144.9633
Stephanie Allen,Dingle Partners,$450 pw,"3/126 Albert Street,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8093997,144.9748157
Shermta Flomo,Woodards South Yarra,$550 pw,"25/16 Kensington Road,",SOUTH YARRA VIC 3141,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8359339,145.00171
Preet Sandhu,BigginScott Richmond,$700 weekly,"116/71 Abinger Street,",RICHMOND VIC 3121,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.820376,145.0020671
Harry Whitford,BigginScott Richmond,"$1,250 weekly","443 Punt Rd,",RICHMOND VIC 3121,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8203907,144.9895519
Stephanie Allen,Dingle Partners,$670 pw,"206/13 Wellington Street,",ST KILDA VIC 3182,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8572369,144.9896073
Liam Mulligan,BigginScott Richmond,$725 weekly,"13 Ellis St,",RICHMOND VIC 3121,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8157746,144.995726
Louise Reid,Biggin Scott Elsternwick,$550 per week,"261 Centre Road,",BENTLEIGH VIC 3204,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9182791,145.0374333
Preet Sandhu,BigginScott Richmond,$750 weekly,"7/59 Westbank Terrace,",RICHMOND VIC 3121,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8232551,145.0125003
Jay Jacob-Green,Buxton St Kilda,$750.00 ,"2/16 Chusan Street,",BALACLAVA VIC 3183,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.866766,144.9992038
Kim Te,Motion Property,$560 per week,"909/7 Claremont Street,",SOUTH YARRA VIC 3141,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8377585,144.9938493
Brad Graham,Gary Peer,$399 weekly,"3/7-9 Miller St,",PRAHRAN VIC 3181,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8483769,145.0016882
Shermta Flomo,Woodards South Yarra,$595 pw,"9/2 Davidson Street,",SOUTH YARRA VIC 3141,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8324956,144.9878118
Mina Boa,Dingle Partners,$510 pw,"702/594 St Kilda Road,",MELBOURNE VIC 3004,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.814,144.9633
Zarah Baker,Buxton Real Estate Brighton,$380.00 ,"13/19 New Street,",BRIGHTON VIC 3186,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8888265,144.9963052
Maria Gutterson,Dingle Partners,$570 pw,"2108/628 Flinders Street,",DOCKLANDS VIC 3008,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8149,144.9505
Janelle De Iesi,McGrath Northcote,$530 per week,"502/101 Parkview Road,",ALPHINGTON VIC 3078,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7821691,145.0293423
Leasing Team,Besser & Co. Estate Agents,$620 Per Week,"6/13 Lewisham Road,",WINDSOR VIC 3181,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8557315,144.9991749
Kim Te,Motion Property,$500 per week,"609/2 Joseph Road,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7995452,144.909498
George Laliotis,MPC Moss Property Consultants,$550 per week,"322 Bridge Road,",RICHMOND VIC 3121,3 Beds,1 Bath, Parking,,melbourne-vic,-37.818979,145.002032
Tom Koller,Biggin & Scott Stonnington,$850 Per Week,"3 Hillingdon Place,",PRAHRAN VIC 3181,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.851524,144.9942201
Cameron  Gibson,Buxton Stonnington,$620.00 ,"2/75 Bambra Road,",CAULFIELD NORTH VIC 3161,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8775484,145.0306792
Tom Koller,Biggin & Scott Stonnington,$650 Per Week,"6/23 Irving Avenue,",PRAHRAN VIC 3181,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8576731,145.0072003
Maria Gutterson,Dingle Partners,$700 pw,"806/241 Harbour Esplanade,",DOCKLANDS VIC 3008,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8149,144.9505
Tom Koller,Biggin & Scott Stonnington,$350 Per Week,"3/8 Bailey Avenue,",ARMADALE VIC 3143,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8618699,145.0244604
Sara Huckett,Buxton Real Estate Brighton,$700.00 ,"1/1 Robinson Street,",BRIGHTON EAST VIC 3187,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9185968,145.0187467
Debbie Davut,Kay & Burton Stonnington,$1200 Per Week,"95/1 Albert Road,",MELBOURNE VIC 3004,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8362412,144.970239
Maria Gutterson,Dingle Partners,$650 pw,"G5/380 Queensberry Street,",NORTH MELBOURNE VIC 3051,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8029,144.9482
Daniel Hamilton,McGrath,$780 pw,"1002/582 St Kilda Road,",MELBOURNE VIC 3004,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.814,144.9633
Matthew Swinnerton,Ray White Oakleigh,$530 ,"1/47 Oakwood Avenue,",DANDENONG NORTH VIC 3175,2 Beds,1 Bath,3 Parking,,melbourne-vic,-37.963886,145.2020458
Carson Mair,Dingle Partners,$600 pw,"908/33-43 Batman Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8101,144.95
Angus Brayshaw,Richardson & Wrench Projects Victoria,$650 per week,"1107/6 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Angus Brayshaw,Richardson & Wrench Projects Victoria,$575 per week,"313/9 Martin Street,",HEIDELBERG VIC 3084,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.752393,145.060193
Tania Paahi,Performance Asset Management Melbourne,$700 per Week,"46 Horn Rd,",ASPLEY QLD 4034,4 Beds,1 Bath,4 Parking,,melbourne-vic,-27.3697835,153.0131308
Lauren Jackson,Belle Property Glen Iris,"$1,030 per week","57a Castlewood Street,",BENTLEIGH EAST VIC 3165,4 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9158622,145.0672884
Barbara Baltas,Dingle Partners,$600.00 pw,"307/166 Wellington Parade,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8167,144.9879
Nicole Pedreros Gonzalez,Dingle Partners,$550 pw,"s2403/245 Harbour Esplanade,",DOCKLANDS VIC 3008,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8149,144.9505
Simone Buckley,Buxton Real Estate Sandringham,$925.00 ,"104/4 Littlewood Street,",HAMPTON VIC 3188,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9353406,145.0079414
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$950.00 per week,"6 King Street,",ST KILDA EAST VIC 3183,3 Beds,1 Bath, Parking,,melbourne-vic,-37.8638222,144.992537
Darren McMullin,Kay & Burton Stonnington,$1250 Per Week,"g02/1 Wallace Avenue,",TOORAK VIC 3142,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8407409,145.0072068
Adele Curcio,Thomson,$450 per week,"1/281 Balaclava Road,",CAULFIELD NORTH VIC 3161,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8716889,145.0168965
Alvin Vitor,Buxton Real Estate Sandringham,$600.00 ,"1/4 Stanley Street,",BLACK ROCK VIC 3193,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9727993,145.021398
Meggan Eade,Abercrombys,$625.00 ,"7/844 Malvern Rd,",ARMADALE VIC 3143,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.85,145.0333
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$800.00 per week,"63 St Vincent Street,",ALBERT PARK VIC 3206,2 Beds,1 Bath, Parking,,melbourne-vic,-37.841103,144.9489217
Kim Te,Motion Property,$625 per week,"323/92-96 Albert Street,",BRUNSWICK EAST VIC 3057,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7603,144.9502
Meggan Eade,Abercrombys,$595.00 ,"2/51 Gourlay St,",BALACLAVA VIC 3183,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.872688,144.9982105
Hudson Keppell,Kay & Burton Stonnington,$650 Per Week,"1/53a Lewisham Road,",WINDSOR VIC 3181,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8557315,144.9991749
Artem Chereshkov,McGrath St Kilda,$460 pw,"8/25 Pine Avenue,",ELWOOD VIC 3184,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8867152,144.988843
Paola Faba,Dingle Partners,$435 pw,"13/114 Mason Street,",NEWPORT VIC 3015,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8419254,144.8773417
Alana Davis,Woodards Carnegie,$550 per week,"15 Pallina Way,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.85276,144.5952454
Richard Beck,Beck & Small Property,$595.00 ,"62B High Street,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8510465,144.9872272
Carson Mair,Dingle Partners,$420 pw,"401/32 Bray Street,",SOUTH YARRA VIC 3141,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8446298,144.9952019
Nicole Pedreros Gonzalez,Dingle Partners,$445 pw,"1122/572 St Kilda Road,",MELBOURNE VIC 3004,1 Bed,1 Bath, Parking,,melbourne-vic,-37.814,144.9633
,,$800 weekly,"10 Canara St,",DONCASTER EAST VIC 3109,4 Beds,2 Baths,4 Parking,,hamilton-vic,-37.7926995,145.155491
,,"$2,300 ","6103/9 HAMILTON AVENUE,",SURFERS PARADISE QLD 4217,3 Beds,3 Baths,2 Parking,,hamilton-vic,-28.0065768,153.4280205
,,$550 ,"11 Jobs Road,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7357735,144.6632722
,,$700 weekly,"503/10 Wominjeka Walk,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,,hamilton-vic,-37.8097885,144.9486298
,,$510 ,"9 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,1 Parking,,hamilton-vic,-37.7436862,144.6640428
,,$720 per week,"4912/33 ROSE Lane,",MELBOURNE VIC 3000,2 Beds,2 Baths, Parking,,hamilton-vic,-37.814,144.9633
,,$615 pw,"1 Coopworth Way,",ROCKBANK VIC 3335,4 Beds,3 Baths,2 Parking,,hamilton-vic,-37.7418798,144.6553772
,,$680 pw,"76 McKinley Drive,",TRUGANINA VIC 3029,4 Beds,4 Baths,2 Parking,,hamilton-vic,-37.7650548,144.6962139
,,$520 pw,"28 Tamworth Drive,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,hamilton-vic,-37.7335,144.67
